Name	Vendor	SKU	Parental	Наличие	stock_status	Images	Manufacturer	Attribute name 	Attribute values	price	Attribute name 	Attribute values	Attribute name 	Attribute values	Attribute name 	Attribute values	Attribute name 	Attribute values	Attribute name 	Attribute values	Attribute name 	Attribute values	Attribute name 	Attribute values	Attribute name 	Attribute values	Attribute name 	Attribute values	Attribute name 	Attribute values	Categories 	Tags	Brand	Description	Availability	Attribute name 	Attribute values
  ESTETIC 01 	FLYDOORS	FLYDOORS ESTETIC 01 000058	FLYDOORS ESTETIC 01 000056	в наличии	instock	https://lk.prdveri.ru/media/products_images/93/936c992e-cada-11ec-ab42-ac1f6bdc43ac/81191_HFNDLfR.JPEG	FLYDOORS>ESTETIC	Размер		8260	Цвет	Ваниль	Остекление	Без остекления	Вид двери	Глухая	Молдинг		В комплекте		Кромка		Толщина полотна	36	Конструкция	Царговая	Покрытие	Эмалит 	Коллекция	ESTETIC	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция: Царговая. Основной особенностью царговых полотен является то, что "укутка" стоевых деталей выполняются по бескромочной технологии, что исключает попадание влаги под покрытие полотна и защищает от разбухания и вздутия. Конструктивный элемент состоит из переклееного массива хвойных пород древесины и МДФ, преимущество - физические параметры дверей не изменяются в процессе эксплуатации.	в наличии	Производитель	FLAI DOORS
  ESTETIC 02 	FLYDOORS	FLYDOORS ESTETIC 02 000059		в наличии	instock	https://lk.prdveri.ru/media/products_images/e5/e5bec6dd-c699-11ec-ab42-ac1f6bdc43ac/80887.JPEG	FLYDOORS>ESTETIC	Размер	60*200|70*200| 80*200| 90*200	13510	Цвет	Серый	Остекление	Зеркало	Вид двери	Остекленная	Молдинг		В комплекте		Кромка		Толщина полотна	36	Конструкция	Царговая	Покрытие	Эмалит 	Коллекция	ESTETIC	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция: Царговая. Основной особенностью царговых полотен является то, что "укутка" стоевых деталей выполняются по бескромочной технологии, что исключает попадание влаги под покрытие полотна и защищает от разбухания и вздутия. Конструктивный элемент состоит из переклееного массива хвойных пород древесины и МДФ, преимущество - физические параметры дверей не изменяются в процессе эксплуатации.	в наличии	Производитель	FLAI DOORS
  ESTETIC 02 	FLYDOORS	FLYDOORS ESTETIC 02 000060	FLYDOORS ESTETIC 02 000059	в наличии	instock	https://lk.prdveri.ru/media/products_images/e5/e5bec6d2-c699-11ec-ab42-ac1f6bdc43ac/81143.JPEG	FLYDOORS>ESTETIC	Размер		12390	Цвет	Белый	Остекление	Метелюкс	Вид двери	остекленная	Молдинг		В комплекте		Кромка		Толщина полотна	36	Конструкция	Царговая	Покрытие	Эмалит 	Коллекция	ESTETIC	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция: Царговая. Основной особенностью царговых полотен является то, что "укутка" стоевых деталей выполняются по бескромочной технологии, что исключает попадание влаги под покрытие полотна и защищает от разбухания и вздутия. Конструктивный элемент состоит из переклееного массива хвойных пород древесины и МДФ, преимущество - физические параметры дверей не изменяются в процессе эксплуатации.	в наличии	Производитель	FLAI DOORS
  ESTETIC 02 	FLYDOORS	FLYDOORS ESTETIC 02 000061	FLYDOORS ESTETIC 02 000059	в наличии	instock	https://lk.prdveri.ru/media/products_images/e5/e5bec6d5-c699-11ec-ab42-ac1f6bdc43ac/80886.JPEG	FLYDOORS>ESTETIC	Размер		13510	Цвет	Белый	Остекление	Зеркало	Вид двери	остекленная	Молдинг		В комплекте		Кромка		Толщина полотна	36	Конструкция	Царговая	Покрытие	Эмалит 	Коллекция	ESTETIC	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция: Царговая. Основной особенностью царговых полотен является то, что "укутка" стоевых деталей выполняются по бескромочной технологии, что исключает попадание влаги под покрытие полотна и защищает от разбухания и вздутия. Конструктивный элемент состоит из переклееного массива хвойных пород древесины и МДФ, преимущество - физические параметры дверей не изменяются в процессе эксплуатации.	в наличии	Производитель	FLAI DOORS
  ESTETIC 02 	FLYDOORS	FLYDOORS ESTETIC 02 000062	FLYDOORS ESTETIC 02 000059	в наличии	instock	https://lk.prdveri.ru/media/products_images/e5/e5bec6d7-c699-11ec-ab42-ac1f6bdc43ac/81180.JPEG	FLYDOORS>ESTETIC	Размер		12390	Цвет	Ваниль	Остекление	Метелюкс	Вид двери	остекленная	Молдинг		В комплекте		Кромка		Толщина полотна	36	Конструкция	Царговая	Покрытие	Эмалит 	Коллекция	ESTETIC	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция: Царговая. Основной особенностью царговых полотен является то, что "укутка" стоевых деталей выполняются по бескромочной технологии, что исключает попадание влаги под покрытие полотна и защищает от разбухания и вздутия. Конструктивный элемент состоит из переклееного массива хвойных пород древесины и МДФ, преимущество - физические параметры дверей не изменяются в процессе эксплуатации.	в наличии	Производитель	FLAI DOORS
  ESTETIC 02 	FLYDOORS	FLYDOORS ESTETIC 02 000063	FLYDOORS ESTETIC 02 000059	в наличии	instock	https://lk.prdveri.ru/media/products_images/e5/e5bec6db-c699-11ec-ab42-ac1f6bdc43ac/81144.JPEG	FLYDOORS>ESTETIC	Размер		12390	Цвет	Серый	Остекление	Метелюкс	Вид двери	остекленная	Молдинг	 	В комплекте		Кромка		Толщина полотна	36	Конструкция	Царговая	Покрытие	Эмалит 	Коллекция	ESTETIC	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция: Царговая. Основной особенностью царговых полотен является то, что "укутка" стоевых деталей выполняются по бескромочной технологии, что исключает попадание влаги под покрытие полотна и защищает от разбухания и вздутия. Конструктивный элемент состоит из переклееного массива хвойных пород древесины и МДФ, преимущество - физические параметры дверей не изменяются в процессе эксплуатации.	в наличии	Производитель	FLAI DOORS
  ESTETIC 02 	FLYDOORS	FLYDOORS ESTETIC 02 000064	FLYDOORS ESTETIC 02 000059	в наличии	instock	https://lk.prdveri.ru/media/products_images/e5/e5bec6dd-c699-11ec-ab42-ac1f6bdc43ac/80887.JPEG	FLYDOORS>ESTETIC	Размер		13510	Цвет	Серый	Остекление	Зеркало	Вид двери	остекленная	Молдинг		В комплекте		Кромка		Толщина полотна	36	Конструкция	Царговая	Покрытие	Эмалит 	Коллекция	ESTETIC	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция: Царговая. Основной особенностью царговых полотен является то, что "укутка" стоевых деталей выполняются по бескромочной технологии, что исключает попадание влаги под покрытие полотна и защищает от разбухания и вздутия. Конструктивный элемент состоит из переклееного массива хвойных пород древесины и МДФ, преимущество - физические параметры дверей не изменяются в процессе эксплуатации.	в наличии	Производитель	FLAI DOORS
  ESTETIC 03	FLYDOORS	FLYDOORS ESTETIC 03 000065		в наличии	instock	https://lk.prdveri.ru/media/products_images/46/46e4fd9f-1ec9-11ed-ab46-ac1f6bdc43ac/81552.JPEG	FLYDOORS>ESTETIC	Размер	60*200|70*200| 80*200| 90*200	13510	Цвет	Белый	Остекление	Зеркало	Вид двери	остекленная	Молдинг		В комплекте		Кромка		Толщина полотна	36	Конструкция	Царговая	Покрытие	Эмалит 	Коллекция	ESTETIC	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция: Царговая. Основной особенностью царговых полотен является то, что "укутка" стоевых деталей выполняются по бескромочной технологии, что исключает попадание влаги под покрытие полотна и защищает от разбухания и вздутия. Конструктивный элемент состоит из переклееного массива хвойных пород древесины и МДФ, преимущество - физические параметры дверей не изменяются в процессе эксплуатации.	в наличии	Производитель	FLAI DOORS
  ESTETIC 03	FLYDOORS	FLYDOORS ESTETIC 03 000066	FLYDOORS ESTETIC 03 000065	в наличии	instock	https://lk.prdveri.ru/media/products_images/46/46e4fd9f-1ec9-11ed-ab46-ac1f6bdc43ac/81552.JPEG	FLYDOORS>ESTETIC	Размер		13510	Цвет	Белый	Остекление	Зеркало	Вид двери	остекленная	Молдинг		В комплекте		Кромка		Толщина полотна	36	Конструкция	Царговая	Покрытие	Эмалит 	Коллекция	ESTETIC	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция: Царговая. Основной особенностью царговых полотен является то, что "укутка" стоевых деталей выполняются по бескромочной технологии, что исключает попадание влаги под покрытие полотна и защищает от разбухания и вздутия. Конструктивный элемент состоит из переклееного массива хвойных пород древесины и МДФ, преимущество - физические параметры дверей не изменяются в процессе эксплуатации.	в наличии	Производитель	FLAI DOORS
  ESTETIC 03	FLYDOORS	FLYDOORS ESTETIC 03 000067	FLYDOORS ESTETIC 03 000065	в наличии	instock	https://lk.prdveri.ru/media/products_images/46/46e4fda7-1ec9-11ed-ab46-ac1f6bdc43ac/81553.JPEG	FLYDOORS>ESTETIC	Размер		12390	Цвет	Серый	Остекление	Зеркало	Вид двери	остекленная	Молдинг		В комплекте		Кромка		Толщина полотна	36	Конструкция	Царговая	Покрытие	Эмалит 	Коллекция	ESTETIC	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция: Царговая. Основной особенностью царговых полотен является то, что "укутка" стоевых деталей выполняются по бескромочной технологии, что исключает попадание влаги под покрытие полотна и защищает от разбухания и вздутия. Конструктивный элемент состоит из переклееного массива хвойных пород древесины и МДФ, преимущество - физические параметры дверей не изменяются в процессе эксплуатации.	в наличии	Производитель	FLAI DOORS
  ESTETIC 05	FLYDOORS	FLYDOORS ESTETIC 05 000068		в наличии	instock	https://lk.prdveri.ru/media/products_images/db/db805670-7723-11ef-ab5f-ac1f6bdc43ac/U0000004937_ZirrBD9.JPEG	FLYDOORS>ESTETIC	Размер	60*200|70*200| 80*200| 90*200	12390	Цвет	Серебристый 	Остекление	Метелюкс	Вид двери	остекленная	Молдинг		В комплекте		Кромка		Толщина полотна	36	Конструкция	Царговая	Покрытие	Эмалит 	Коллекция	ESTETIC	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция: Царговая. Основной особенностью царговых полотен является то, что "укутка" стоевых деталей выполняются по бескромочной технологии, что исключает попадание влаги под покрытие полотна и защищает от разбухания и вздутия. Конструктивный элемент состоит из переклееного массива хвойных пород древесины и МДФ, преимущество - физические параметры дверей не изменяются в процессе эксплуатации.	в наличии	Производитель	FLAI DOORS
  ESTETIC 05	FLYDOORS	FLYDOORS ESTETIC 05 000069	FLYDOORS ESTETIC 05 000068	в наличии	instock	https://lk.prdveri.ru/media/products_images/de/de7da6c8-7721-11ef-ab5f-ac1f6bdc43ac/U0000004925_QUcro20.JPEG	FLYDOORS>ESTETIC	Размер		12390	Цвет	Белый	Остекление	Метелюкс	Вид двери	остекленная	Молдинг		В комплекте		Кромка		Толщина полотна	36	Конструкция	Царговая	Покрытие	Эмалит 	Коллекция	ESTETIC	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция: Царговая. Основной особенностью царговых полотен является то, что "укутка" стоевых деталей выполняются по бескромочной технологии, что исключает попадание влаги под покрытие полотна и защищает от разбухания и вздутия. Конструктивный элемент состоит из переклееного массива хвойных пород древесины и МДФ, преимущество - физические параметры дверей не изменяются в процессе эксплуатации.	в наличии	Производитель	FLAI DOORS
